fid,OBJECTID,PropType,TotAcres,YrBuilt
9139,311829,IMP_U,0.086,1972
9147,312092,IMP_U,4.1,1972
9154,312231,IMP_U,0.459,1972
9176,311896,IMP_U,1.497,1972
9199,312513,APT_U,0.219,1972
9380,312886,IMP_U,0.146,1972
9691,314755,IMP_U,0.292,1972
9888,312817,IMP_U,0.071,1972
9901,313206,EP,0.253,1972
9906,313279,IMP_U,0.181,1972
9908,313695,IMP_R,0.459,1972
9909,313998,IMP_R,0.459,1972
9937,314178,IMP_R,0.459,1972
9939,314225,IMP_R,0.447,1972
9941,314395,IMP_R,0.604,1972
10016,316339,IMP_R,0.184,1972
10166,313669,IMP_R,0.269,1972
10186,314210,IMP_R,0.281,1972
10187,314218,IMP_R,0.281,1972
10188,314228,IMP_R,0.343,1972
10192,314472,IMP_R,1.115,1972
10212,317018,IMP_R,2.58,1972
10213,317256,IMP_R,0.459,1972
10234,586064,IMP_R,103.76,1972
10379,316995,APT_U,0.179,1972
10383,316955,APT_U,0.179,1972
10439,323036,EP,1.66,1972
10722,315710,EP,1.51,1972
10995,320532,IMP_R,0.303,1972
11014,321044,IMP_R,0.354,1972
11046,320739,IMP_R,0.303,1972
11278,321391,IMP_U,0.42,1972
11456,324368,IMP_R,0.496,1972
11650,325090,IMP_R,0.289,1972
12098,317703,IMP_R,0.112,1972
12099,317787,IMP_U,0.112,1972
12488,319984,IMP_U,0.152,1972
12547,320114,IMP_U,0.239,1972
12592,320596,IMP_U,0.18,1972
12653,320571,IMP_U,0.125,1972
12715,320483,IMP_U,0.209,1972
13436,332918,IMP_R,0.52,1972
13688,324113,IMP_R,1.38,1972
13700,319662,IMP_R,0.28,1972
13791,331928,IMP_R,6.98,1972
14324,334205,IMP_R,0.364,1972
14431,335876,IMP_R,0.27,1972
14498,334692,IMP_R,0.264,1972
14863,322084,IMP_R,0.468,1972
15005,333043,IMP_R,1,1972
15123,335198,IMP_R,0.248,1972
15955,323472,EP,4.49,1972
17043,587506,NV,0.448,1972
17044,587698,KU,0,1972
17045,587697,KU,0,1972
17046,588367,KU,0,1972
17047,587699,KU,0,1972
17048,586983,KU,0,1972
17049,587985,KU,0,1972
17050,586982,KU,0,1972
17051,587983,KU,0,1972
17052,587984,KU,0,1972
17053,587701,KU,0,1972
17054,587700,KU,0,1972
17055,588369,KU,0,1972
17056,586240,KU,0,1972
17057,587986,KU,0,1972
17058,588368,KU,0,1972
17059,587451,KU,0,1972
17060,586984,KU,0,1972
17061,587450,KU,0,1972
17128,332617,IMP_U,0.579,1972
17325,333916,IMP_U,0.459,1972
18604,338132,IMP_R,1.88,1972
18606,585715,IMP_R,2.61,1972
18617,341236,IMP_R,1.713,1972
18624,341359,IMP_R,1.786,1972
18644,341629,FARM,5.87,1972
18650,341377,IMP_R,1.866,1972
18784,342485,IMP_R,2.301,1972
18788,342538,FARM,31.45,1972
18980,350087,IMP_R,1,1972
19020,351904,IMP_R,10,1972
19212,351928,IMP_R,10,1972
19215,352074,IMP_R,10,1972
19217,352134,IMP_R,10,1972
19350,352528,IMP_R,5,1972
19393,352823,IMP_R,4.75,1972
19439,352122,IMP_R,1.13,1972
19523,351224,IMP_R,3.59,1972
19736,328429,KU,0,1972
19737,328428,KU,0,1972
19738,328427,KU,0,1972
20021,329267,IMP_U,0.179,1972
20234,330401,IMP_U,0.124,1972
20476,331962,IMP_U,3.01,1972
21144,323912,IMP_U,0.53,1972
21299,325553,EP,2.63,1972
21695,317343,IMP_U,0.098,1972
21723,316444,IMP_U,0.485,1972
22235,320499,IMP_U,0.934,1972
22505,330654,IMP_U,1.308,1972
22594,327219,IMP_U,2.047,1972
22608,328396,KU,0,1972
22609,328397,KU,0,1972
22610,328398,KU,0,1972
22906,307562,IMP_U,0.262,1972
22928,307927,IMP_U,0.261,1972
23013,308211,IMP_U,0.23,1972
23014,308200,IMP_U,0.23,1972
23056,308913,APT_U,0.735,1972
23124,309215,APT_U,2.169,1972
23152,309778,IMP_U,0.28,1972
23206,309320,EP,0.56,1972
23274,310105,IMP_U,0.202,1972
23287,309987,IMP_U,0.215,1972
23292,310317,IMP_U,0.234,1972
23306,310415,APT_U,0.259,1972
23320,310372,APT_U,0.252,1972
23385,311317,IMP_U,0.262,1972
23544,314933,IMP_U,0.525,1972
23548,315253,IMP_U,0.92,1972
23663,322261,IMP_U,0.298,1972
23815,320792,IMP_U,0.298,1972
23826,318970,IMP_U,0.224,1972
24202,323021,IMP_U,0.373,1972
24429,320816,EP,1.19,1972
24814,315979,IMP_U,0.156,1972
24941,315525,IMP_U,0.154,1972
25555,308650,IMP_U,0.663,1972
25561,308970,IMP_U,0.353,1972
25563,309009,IMP_U,0.284,1972
25709,309454,IMP_U,0.293,1972
25711,309490,IMP_U,0.335,1972
25810,309494,IMP_U,0.26,1972
26513,312276,APT_U,0.263,1972
28049,322384,IMP_U,5.59,1972
28059,323601,IMP_U,0.249,1972
28354,324310,IMP_U,0.058,1972
30296,321641,IMP_U,0.823,1972
30863,328072,IMP_U,0.164,1972
30895,328532,IMP_U,0.21,1972
31130,336897,IMP_U,0.285,1972
31333,331138,IMP_U,0.176,1972
31334,331141,IMP_U,0.175,1972
31401,333317,IMP_U,0.241,1972
31476,331884,IMP_U,0.307,1972
31542,336133,IMP_U,0.951,1972
31545,333848,IMP_U,0.371,1972
31584,336824,IMP_U,0.222,1972
31586,336881,IMP_U,0.236,1972
31603,337444,IMP_U,0.233,1972
31607,337496,IMP_U,0.266,1972
31658,332413,IMP_U,0.375,1972
31667,333278,IMP_U,0.238,1972
31777,337880,IMP_U,0.225,1972
31803,337830,IMP_U,0.341,1972
31820,332422,IMP_U,0.252,1972
31899,337719,IMP_U,0.27,1972
31900,337672,IMP_U,0.321,1972
31901,337652,IMP_U,0.233,1972
31931,336894,IMP_U,0.244,1972
31967,330235,IMP_U,23,1972
32042,338380,IMP_R,0.354,1972
32131,332664,IMP_U,0.251,1972
32162,332832,IMP_U,0.241,1972
32289,332566,IMP_U,0.247,1972
32294,332595,IMP_U,0.241,1972
32296,332766,IMP_U,0.23,1972
32350,338738,IMP_R,0.386,1972
32353,338787,IMP_R,0.386,1972
32354,338794,IMP_R,0.386,1972
32358,338906,IMP_R,0.386,1972
32424,333541,IMP_U,0.26,1972
32477,338268,IMP_R,0.393,1972
32484,338365,IMP_R,0.378,1972
32485,338377,IMP_R,0.386,1972
32487,338437,IMP_R,0.354,1972
32491,338471,IMP_R,0.386,1972
32492,338485,IMP_R,0.354,1972
32524,333158,IMP_U,0.349,1972
32745,333692,IMP_U,0.221,1972
32771,338263,IMP_R,0.37,1972
33081,321160,IMP_R,18.7,1972
33576,326700,IMP_R,0.603,1972
33601,325676,IMP_R,0.22,1972
33652,323734,IMP_R,0.165,1972
33789,325043,IMP_R,0.321,1972
33893,325518,IMP_R,0.234,1972
34114,333555,IMP_R,10.57,1972
34523,310656,IMP_U,0.467,1972
34816,314062,IMP_U,0.44,1972
34826,313239,IMP_R,0.972,1972
34861,315055,IMP_R,0.499,1972
34965,313604,IMP_U,0.274,1972
34996,313585,IMP_U,0.151,1972
35005,313418,IMP_U,0.181,1972
35012,313403,IMP_U,0.184,1972
35051,314189,IMP_U,0.187,1972
35057,314520,IMP_U,0.188,1972
35058,314702,IMP_U,0.166,1972
35081,314960,IMP_R,0.243,1972
35235,312174,IMP_R,0.937,1972
35236,312292,IMP_R,0.778,1972
35498,353107,IMP_R,1,1972
167,302764,IMP_R,11.5,1973
210,302579,IMP_R,2.48,1973
214,302622,IMP_R,1.75,1973
237,302798,IMP_R,1.92,1973
241,302922,IMP_R,2.04,1973
310,302978,IMP_R,1.13,1973
510,302917,IMP_R,2.02,1973
516,303001,IMP_R,2.02,1973
517,303032,IMP_R,2,1973
520,303092,IMP_R,1.02,1973
521,303119,IMP_R,2,1973
858,305623,IMP_U,0.2,1973
859,305619,IMP_U,0.2,1973
861,305633,IMP_U,0.2,1973
863,305688,IMP_U,0.213,1973
864,305710,IMP_U,0.213,1973
865,305722,IMP_U,0.213,1973
866,305781,IMP_U,0.199,1973
867,305783,IMP_U,0.199,1973
868,305808,IMP_U,0.199,1973
869,305849,IMP_U,0.169,1973
871,305857,IMP_U,0.172,1973
873,305863,IMP_U,0.176,1973
875,305869,IMP_U,0.184,1973
899,305606,IMP_U,0.2,1973
977,305760,IMP_U,0.193,1973
1091,306187,IMP_U,0.227,1973
1105,305663,IMP_U,0.236,1973
1108,305682,IMP_U,0.213,1973
1109,305693,IMP_U,0.213,1973
1113,305777,IMP_U,0.168,1973
1115,305776,IMP_U,0.199,1973
1116,305786,IMP_U,0.169,1973
1118,305784,IMP_U,0.199,1973
1119,305801,IMP_U,0.169,1973
1121,305823,IMP_U,0.241,1973
1125,305842,IMP_U,0.177,1973
1617,304799,IMP_R,2.27,1973
2536,303495,IMP_R,2.1,1973
2543,303649,IMP_R,2.01,1973
2553,302887,IMP_R,2.02,1973
2554,302953,IMP_R,1.07,1973
2559,303120,IMP_R,2.05,1973
2576,303907,IMP_R,2,1973
2582,304111,IMP_R,1.01,1973
2685,303068,IMP_R,1.92,1973
2722,304020,IMP_R,2,1973
3304,305314,IMP_U,0.175,1973
3309,305343,IMP_U,0.151,1973
3310,305345,IMP_U,0.302,1973
3325,305560,IMP_U,0.288,1973
3334,305714,IMP_U,0.213,1973
3335,305715,IMP_U,0.201,1973
3336,305728,IMP_U,0.201,1973
3337,305736,IMP_U,0.213,1973
3338,305754,IMP_U,0.287,1973
3339,305793,IMP_U,0.199,1973
3340,305794,IMP_U,0.24,1973
3341,305815,IMP_U,0.199,1973
3342,305816,IMP_U,0.231,1973
3343,305822,IMP_U,0.212,1973
3344,305865,IMP_U,0.253,1973
3345,305867,IMP_U,0.318,1973
3349,305923,IMP_U,0.227,1973
3487,306543,IMP_U,0.301,1973
3538,307356,IMP_U,0.25,1973
3544,307461,IMP_U,0.22,1973
3567,307005,IMP_U,0.478,1973
3572,307074,IMP_U,0.234,1973
3573,307104,IMP_U,0.239,1973
3874,307053,IMP_U,0.301,1973
3933,306644,IMP_U,0.237,1973
3934,306641,IMP_U,0.237,1973
3935,306636,IMP_U,0.239,1973
3936,306647,IMP_U,0.235,1973
4030,307140,IMP_U,0.326,1973
4086,308331,IMP_U,0.33,1973
4101,307682,IMP_U,0.266,1973
4119,307819,IMP_U,0.138,1973
4121,307875,IMP_U,0.138,1973
4123,307920,IMP_U,0.13,1973
4125,307965,IMP_U,0.156,1973
4322,317871,IMP_R,0.66,1973
4354,318398,IMP_R,0.668,1973
4540,327164,IMP_R,1,1973
4667,326386,IMP_R,0.184,1973
4671,326922,IMP_R,1.46,1973
4986,306049,IMP_U,0.307,1973
4990,306120,IMP_U,0.258,1973
5406,307305,IMP_U,0.22,1973
5408,307318,IMP_U,0.22,1973
5410,307639,IMP_U,0.28,1973
5558,308051,IMP_U,0.225,1973
5559,308126,IMP_U,0.358,1973
5577,307706,IMP_U,0.239,1973
5669,309222,IMP_U,2.79,1973
5701,308266,IMP_U,0.233,1973
5709,308409,IMP_U,0.237,1973
5758,308580,IMP_U,0.241,1973
5802,309144,IMP_U,0.267,1973
5807,309423,IMP_U,1.49,1973
5875,309675,IMP_U,0.223,1973
5876,309691,IMP_U,0.466,1973
5883,310157,IMP_U,0.702,1973
6225,308573,IMP_U,0.206,1973
6335,308767,IMP_U,0.348,1973
6336,308795,IMP_U,0.349,1973
6354,308749,IMP_U,0.231,1973
6437,308723,IMP_U,0.232,1973
6439,308725,IMP_U,0.23,1973
6440,308720,IMP_U,0.231,1973
6441,308744,IMP_U,0.234,1973
6442,308736,IMP_U,0.23,1973
6452,308988,IMP_U,0.29,1973
6458,309088,IMP_U,0.238,1973
6537,309169,IMP_U,0.312,1973
6546,309079,IMP_U,0.286,1973
6686,310124,IMP_U,0.058,1973
6702,309556,IMP_U,0.234,1973
6755,309502,IMP_U,0.347,1973
6757,309542,IMP_U,0.197,1973
6765,309648,IMP_U,0.18,1973
6768,309647,IMP_U,0.119,1973
6770,309657,IMP_U,0.125,1973
6861,310379,APT_U,0.385,1973
6863,310389,APT_U,0.194,1973
6864,310385,APT_U,0.194,1973
6871,310522,APT_U,0.195,1973
6874,310538,APT_U,0.38,1973
6875,310546,APT_U,0.389,1973
6880,310573,IMP_U,0.321,1973
6980,310438,KU,0,1973
6983,310470,NV,0.147,1973
6984,310481,APT_U,0.205,1973
6985,310475,APT_U,0.175,1973
6996,310346,IMP_U,0.198,1973
7008,588687,KU,0,1973
7017,310416,IMP_U,0.536,1973
7235,310961,IMP_U,0.789,1973
7572,315352,FARM,1.05,1973
7664,312458,IMP_R,0.778,1973
7668,312743,IMP_R,0.778,1973
7731,315899,IMP_R,0.462,1973
7741,316658,IMP_R,0.459,1973
7756,315620,IMP_R,0.499,1973
7762,315848,IMP_R,0.46,1973
7763,315891,IMP_R,0.459,1973
7778,316901,IMP_R,0.6,1973
7818,317049,IMP_R,0.395,1973
7843,315685,IMP_R,0.965,1973
7846,316035,IMP_R,0.46,1973
7944,320687,IMP_R,2.05,1973
8612,315424,IMP_U,0.112,1973
8844,314170,IMP_U,0.127,1973
8930,313345,IMP_U,0.143,1973
9171,311766,IMP_U,0.23,1973
9235,312452,IMP_U,0.271,1973
9379,312889,APT_U,0.148,1973
9635,314798,IMP_U,0.163,1973
9868,316434,IMP_U,0.089,1973
9880,312611,IMP_U,0.276,1973
9915,313967,IMP_R,0.459,1973
9923,313965,IMP_R,0.459,1973
10122,317110,IMP_R,0.57,1973
10131,317387,IMP_R,0.537,1973
10144,317691,IMP_R,0.459,1973
10164,313676,IMP_R,0.328,1973
10193,314489,IMP_R,0.387,1973
10197,314776,IMP_R,0.714,1973
10210,318162,IMP_R,0.919,1973
10226,318828,IMP_R,1,1973
10739,316007,IMP_U,0.403,1973
10813,317154,IMP_U,0.496,1973
10830,318404,IMP_R,0.342,1973
11018,321218,IMP_R,0.386,1973
11202,319992,IMP_R,0.223,1973
11217,320551,IMP_R,0.254,1973
11357,332451,FARM,26.18,1973
11390,324242,IMP_U,0.43,1973
11399,325166,IMP_U,0.48,1973
11452,324035,IMP_R,0.497,1973
11517,324110,IMP_U,0.48,1973
11534,325146,IMP_U,0.54,1973
11538,325415,IMP_U,0.49,1973
11557,324908,IMP_U,0.51,1973
11563,325203,IMP_U,0.49,1973
11565,325241,IMP_U,0.46,1973
11569,325050,IMP_R,0.289,1973
11573,325044,IMP_R,0.289,1973
11773,316397,TU,0.133,1973
12266,319550,IMP_U,0.205,1973
12527,319771,IMP_U,0.139,1973
13014,321487,FARM,4.72,1973
13439,332945,IMP_R,0.52,1973
13488,321892,IMP_R,0.477,1973
13492,321915,IMP_R,0.477,1973
13712,320198,IMP_R,0.465,1973
13864,321652,IMP_U,4.623,1973
14422,335375,IMP_R,0.504,1973
14676,333726,IMP_R,7.294,1973
15133,335604,IMP_R,0.34,1973
15456,335696,IMP_R,0.25,1973
15469,336199,IMP_R,0.41,1973
15848,323246,IMP_U,0.63,1973
15919,324764,IMP_R,0.185,1973
15920,324763,IMP_R,0.231,1973
15933,323211,IMP_U,0.494,1973
15947,323922,IMP_U,0.338,1973
16831,327694,IMP_U,0.596,1973
17338,334256,IMP_U,0.459,1973
17339,334346,IMP_U,0.496,1973
17345,334817,IMP_U,1,1973
18143,333660,IMP_R,0.7,1973
18641,342134,IMP_R,4,1973
18731,341555,IMP_R,1.786,1973
18743,342283,IMP_R,10.34,1973
18744,342443,IMP_R,5.06,1973
18754,342018,IMP_R,10.29,1973
18793,342604,IMP_R,1,1973
18822,343472,IMP_R,6.22,1973
19083,351396,IMP_R,0.193,1973
19216,352086,FARM,10,1973
19219,352161,IMP_R,4.99,1973
19558,351805,IMP_R,7.38,1973
19735,328114,IMP_U,0.35,1973
20138,330174,IMP_U,1.298,1973
21033,322399,IMP_U,0.149,1973
21118,323004,IMP_U,0.506,1973
21689,317276,IMP_U,0.117,1973
22868,307180,IMP_U,0.239,1973
22874,307284,IMP_U,0.239,1973
22877,307343,IMP_U,0.239,1973
22986,308275,IMP_U,0.246,1973
23016,308263,IMP_U,0.252,1973
23022,308391,IMP_U,0.23,1973
23045,308326,IMP_U,0.26,1973
23049,308396,IMP_U,0.306,1973
23054,308484,IMP_U,0.353,1973
23103,309093,IMP_U,1.178,1973
23109,309257,EP,5,1973
23158,309912,IMP_U,0.211,1973
23166,310126,IMP_U,0.234,1973
23205,309285,IMP_U,1.693,1973
23221,309824,IMP_U,0.223,1973
23231,309922,IMP_U,0.223,1973
23235,309961,IMP_U,0.226,1973
23267,309919,IMP_U,0.22,1973
23308,309976,IMP_U,0.233,1973
23313,309997,IMP_U,0.215,1973
23388,312295,IMP_U,0.248,1973
23407,312348,IMP_U,0.138,1973
23408,312352,IMP_U,0.138,1973
23411,312372,IMP_U,0.138,1973
23500,312850,IMP_U,0.531,1973
23914,323607,APT_U,0.149,1973
24164,321185,APT_U,0.08,1973
25501,308784,IMP_U,0.298,1973
25513,308405,IMP_U,0.284,1973
25518,308446,IMP_U,0.425,1973
25519,308563,IMP_U,0.379,1973
25529,308850,IMP_U,0.349,1973
25545,309225,IMP_U,0.247,1973
25547,309278,IMP_U,0.337,1973
25567,309099,IMP_U,0.255,1973
25680,309434,IMP_U,1.38,1973
25728,309415,IMP_U,0.837,1973
25787,309910,IMP_U,0.312,1973
25840,309703,IMP_U,0.234,1973
26281,311633,IMP_U,0.087,1973
26902,332415,IMP_U,0.241,1973
29915,317741,IMP_U,0.269,1973
30618,326080,EP,0.103,1973
30793,327083,APT_U,3.14,1973
30878,329117,IMP_U,2.55,1973
30935,329368,IMP_U,0.375,1973
31120,336795,IMP_U,0.303,1973
31188,331979,IMP_U,0.282,1973
31189,332061,IMP_U,0.201,1973
31200,332928,IMP_U,0.203,1973
31207,333136,IMP_U,0.287,1973
31215,333293,IMP_U,0.289,1973
31220,333405,IMP_U,0.204,1973
31224,333493,IMP_U,0.209,1973
31227,333550,IMP_U,0.214,1973
31230,333634,IMP_U,0.208,1973
31236,333731,IMP_U,0.41,1973
31563,334294,IMP_U,0.541,1973
31571,334939,IMP_U,1.08,1973
31618,330629,IMP_U,0.152,1973
31640,331233,IMP_U,0.203,1973
31659,332559,IMP_U,0.362,1973
31662,332896,IMP_U,0.241,1973
31702,335844,IMP_U,0.5,1973
31709,333814,IMP_U,0.331,1973
31747,330365,IMP_U,0.163,1973
31798,337967,IMP_U,0.214,1973
31902,337623,IMP_U,0.347,1973
32030,338023,IMP_U,0.75,1973
32043,338340,IMP_R,0.364,1973
32046,338449,IMP_R,0.386,1973
32130,332625,IMP_U,0.262,1973
32132,332677,IMP_U,0.251,1973
32134,332689,IMP_U,0.249,1973
32135,332648,IMP_U,0.273,1973
32136,332840,IMP_U,0.248,1973
32137,332841,IMP_U,0.241,1973
32138,332868,IMP_U,0.238,1973
32292,332607,IMP_U,0.273,1973
32303,333085,IMP_U,0.266,1973
32352,338765,IMP_R,0.682,1973
32362,339238,IMP_R,0.735,1973
32375,340651,IMP_R,3.14,1973
32376,340814,IMP_R,2.8,1973
32383,334084,IMP_U,0.234,1973
32386,334154,IMP_U,0.206,1973
32389,334185,IMP_U,0.22,1973
32396,334352,IMP_U,0.234,1973
32397,334338,IMP_U,0.205,1973
32400,334394,IMP_U,0.213,1973
32401,334431,IMP_U,0.22,1973
32404,334453,IMP_U,0.246,1973
32405,334493,IMP_U,0.22,1973
32406,334483,IMP_U,0.206,1973
32407,334506,IMP_U,0.246,1973
32413,334681,IMP_U,0.234,1973
32414,334671,IMP_U,0.218,1973
32505,338689,IMP_R,0.386,1973
32506,338683,IMP_R,0.386,1973
32591,333830,IMP_U,0.388,1973
32605,334782,IMP_U,1.17,1973
32628,338512,IMP_R,0.891,1973
32635,338802,IMP_R,2.89,1973
32652,340652,IMP_R,4.55,1973
32671,341794,IMP_R,0.96,1973
32692,333930,IMP_U,0.247,1973
32722,334659,IMP_U,0.353,1973
32752,333829,IMP_U,0.216,1973
32770,338254,IMP_R,0.452,1973
32772,338296,IMP_R,0.827,1973
32775,338360,IMP_R,0.711,1973
32967,323414,IMP_R,0.698,1973
33558,326137,IMP_R,0.103,1973
33659,324067,IMP_R,0.165,1973
34251,328248,IMP_R,0.694,1973
34257,328213,IMP_R,0.275,1973
34412,329240,IMP_R,2.59,1973
34519,312226,IMP_U,0.401,1973
34562,311070,IMP_U,0.51,1973
34939,313455,IMP_R,0.989,1973
34940,313476,IMP_R,0.248,1973
34960,313191,IMP_U,0.149,1973
35087,315095,IMP_R,0.321,1973
35088,315231,IMP_R,0.416,1973
35133,315226,IMP_R,0.411,1973
35135,315230,IMP_R,0.427,1973
35147,315574,IMP_R,0.588,1973
35230,312043,IMP_R,0.834,1973
35455,352645,IMP_R,5.05,1973
35589,353357,IMP_R,5.14,1973
35706,317687,IMP_R,0.5,1973
35708,317457,IMP_R,0.459,1973
35709,317868,IMP_R,0.459,1973
38,302868,IMP_U,2.39,1974
272,302445,IMP_R,2.565,1974
527,303245,IMP_R,1,1974
626,305006,IMP_U,0.488,1974
971,305559,IMP_U,0.278,1974
985,306002,IMP_U,0.26,1974
1082,306123,IMP_U,0.225,1974
1093,306413,FARM,12.99,1974
1112,305753,IMP_U,0.248,1974
1135,305997,IMP_U,0.286,1974
1195,306453,IMP_U,0.216,1974
1605,304242,IMP_R,2.3,1974
2039,304943,EP,2.764,1974
2079,304746,IMP_U,0.502,1974
2080,304759,IMP_U,0.501,1974
2183,305088,IMP_U,0.513,1974
2197,305250,IMP_U,0.71,1974
2233,306019,IMP_R,0.5,1974
2290,307338,IMP_R,1.01,1974
2312,304529,IMP_U,1.5,1974
2342,585391,IMP_R,0.603,1974
2450,303871,IMP_U,0.552,1974
2567,303330,IMP_R,1.01,1974
2592,304414,IMP_R,1,1974
2600,304654,IMP_R,1,1974
2611,304936,IMP_R,0.87,1974
2617,304982,IMP_R,1,1974
2637,305077,IMP_R,1,1974
2680,303189,IMP_R,2.05,1974
2708,303533,IMP_R,2.06,1974
3308,305347,IMP_U,0.234,1974
3485,306526,IMP_U,0.234,1974
3491,306603,IMP_U,0.259,1974
3493,306631,IMP_U,0.275,1974
3496,306674,IMP_U,0.28,1974
3549,307578,IMP_U,0.302,1974
3559,306891,IMP_U,0.23,1974
3807,306220,IMP_U,0.321,1974
3811,306343,IMP_U,0.275,1974
3815,306401,IMP_U,0.275,1974
3847,306594,IMP_U,0.207,1974
3848,306905,IMP_U,0.358,1974
3850,306618,IMP_U,0.236,1974
3855,306900,IMP_U,0.234,1974
3860,306767,IMP_U,0.259,1974
3864,307149,IMP_U,0.291,1974
3886,306300,IMP_U,0.275,1974
3893,306348,IMP_U,0.26,1974
3925,306632,IMP_U,0.322,1974
3929,306690,IMP_U,0.275,1974
3950,306898,IMP_U,0.234,1974
3951,306896,IMP_U,0.234,1974
4045,307377,IMP_U,0.248,1974
4100,307684,IMP_U,0.234,1974
4110,307879,IMP_U,0.23,1974
4162,307957,IMP_U,0.243,1974
4170,308050,IMP_U,0.23,1974
4171,308091,IMP_U,0.23,1974
4184,308269,IMP_U,0.284,1974
4194,308363,IMP_U,0.221,1974
4233,311546,IMP_R,0.84,1974
4582,326442,IMP_R,0.344,1974
4995,306180,IMP_U,0.289,1974
5003,306328,IMP_U,0.321,1974
5058,306539,IMP_R,1.1,1974
5228,306703,IMP_U,0.299,1974
5452,307169,IMP_U,0.284,1974
5455,307171,IMP_U,0.262,1974
5456,307173,IMP_U,0.23,1974
5457,307281,IMP_U,0.329,1974
5458,307285,IMP_U,0.23,1974
5459,307289,IMP_U,0.23,1974
5461,307308,IMP_U,0.274,1974
5490,307481,IMP_U,0.23,1974
5494,307553,IMP_U,0.23,1974
5497,307631,IMP_U,0.23,1974
5574,307646,IMP_U,0.22,1974
5591,308127,IMP_U,0.321,1974
5599,307736,IMP_U,0.228,1974
5705,308335,IMP_U,0.234,1974
5804,309207,IMP_U,0.275,1974
5857,309089,IMP_U,3.82,1974
6559,587464,NV,1.007,1974
6991,310603,IMP_U,0.176,1974
7180,587049,KU,0,1974
7181,587489,KU,0,1974
7182,587490,KU,0,1974
7183,587492,KU,0,1974
7184,587744,KU,0,1974
7185,587995,KU,0,1974
7186,588413,KU,0,1974
7218,310689,APT_U,1.079,1974
7289,311134,APT_U,0.258,1974
7371,311195,APT_U,0.258,1974
7373,311223,APT_U,0.283,1974
7547,587462,IMP_R,1.01,1974
7587,314529,IMP_R,0.689,1974
7590,312810,IMP_R,0.92,1974
7601,312654,IMP_R,1.429,1974
7737,316490,IMP_R,0.508,1974
7738,316547,IMP_R,0.484,1974
7755,316527,IMP_R,0.459,1974
7779,316909,IMP_R,0.471,1974
7784,317093,IMP_R,0.477,1974
8207,337838,IMP_R,1.09,1974
8467,312443,IMP_U,0.292,1974
8598,314666,IMP_U,0.215,1974
8754,314678,APT_U,0.143,1974
9174,311775,IMP_U,0.23,1974
9234,312460,IMP_U,0.17,1974
9468,314200,IMP_U,0.131,1974
9470,314205,IMP_U,0.134,1974
9548,585562,IMP_U,0.414,1974
9577,585403,IMP_U,0.135,1974
9578,585447,IMP_U,0.175,1974
9690,314732,IMP_U,0.146,1974
9737,315504,MOB,0.292,1974
9869,316440,IMP_U,0.151,1974
9918,313966,IMP_R,0.459,1974
9925,313733,IMP_R,0.842,1974
9938,314203,IMP_R,0.459,1974
9940,314229,IMP_R,0.459,1974
10033,319455,IMP_R,0.301,1974
10035,319652,IMP_U,0.298,1974
10048,319699,IMP_R,0.298,1974
10196,314540,IMP_R,1.65,1974
10211,317291,IMP_R,0.472,1974
10214,318272,IMP_R,0.459,1974
10301,322032,IMP_R,0.9,1974
10481,314684,IMP_R,0.37,1974
10735,315919,IMP_R,1.078,1974
10760,315609,IMP_R,0.282,1974
10762,316488,IMP_U,0.298,1974
10997,319909,IMP_R,0.446,1974
10999,320514,IMP_R,0.321,1974
11083,319576,IMP_U,0.332,1974
11219,320626,IMP_R,0.258,1974
11737,327754,IMP_U,0.255,1974
12249,318461,IMP_U,0.229,1974
12255,318479,IMP_U,0.172,1974
12347,318498,IMP_U,0.069,1974
12551,320390,IMP_U,0.194,1974
12557,320530,IMP_U,0.122,1974
12674,319788,IMP_U,0.149,1974
12679,319899,IMP_U,0.149,1974
12828,320754,IMP_U,0.11,1974
12848,321668,IMP_U,0.155,1974
12887,320880,IMP_U,0.119,1974
12895,321012,IMP_U,0.175,1974
13428,332775,IMP_R,1.11,1974
13465,320977,IMP_R,0.252,1974
13669,321764,IMP_R,4.772,1974
13829,325397,IMP_R,0.847,1974
13834,319667,IMP_R,0.473,1974
13840,320027,IMP_R,0.483,1974
14487,334372,IMP_R,0.363,1974
14491,334416,IMP_R,0.272,1974
14849,322119,IMP_R,1.15,1974
15118,332555,IMP_R,1.08,1974
15464,335989,IMP_R,0.31,1974
15843,323095,IMP_U,0.288,1974
15908,323982,IMP_U,0.72,1974
15923,325028,IMP_U,0.249,1974
15924,325027,IMP_U,0.249,1974
15926,324988,IMP_U,0.248,1974
15927,324985,IMP_U,0.248,1974
15928,324994,IMP_U,0.249,1974
15939,323568,IMP_U,0.38,1974
16032,324055,IMP_U,0.594,1974
16179,324984,IMP_U,0.248,1974
16180,324989,IMP_R,0.247,1974
16181,324991,IMP_U,0.229,1974
16183,325024,IMP_U,0.27,1974
16297,326094,IMP_U,0.465,1974
16750,327767,IMP_U,0.255,1974
17137,333148,IMP_U,0.597,1974
17138,333132,IMP_U,1.41,1974
18662,586492,IMP_R,301.57,1974
19103,351632,IMP_R,0.2,1974
19218,352168,IMP_R,5,1974
19222,352195,IMP_R,5,1974
19225,352344,FARM,10,1974
19322,353177,IMP_R,11,1974
19333,352293,IMP_R,1,1974
19510,351631,IMP_R,1,1974
19530,351459,IMP_R,1,1974
